community_id,size,community_out_degree,community_in_degree,internal_edges,reciprocal_internal_edges,typed_internal_edges,superficial_internal_edges,mean_internal_semantic_weight,mean_internal_label_confidence,degree_assortativity,mean_pagerank_drop,mean_rank_drop,mean_weighted_pagerank,mean_unweighted_pagerank,possible_directed_edges,density,reciprocity,expected_internal_edges,inflation,log_inflation,semantic_coverage,semantic_superficiality,density_z,log_inflation_z,reciprocity_z,semantic_superficiality_z,degree_assortativity_z,mean_pagerank_drop_z,cci_score,structural_cci_score,rank_cci
19,7218,39514.0,40662.0,36435,348,15746,13491,0.7011170577741183,0.4006460518949526,-0.2594426056766911,3.0785546516237404e-09,-953.5056802438348,2.298383750926568e-06,2.3014623055781913e-06,52092306,0.0006994315052975385,0.009551255660765747,329.81704937900594,110.47033520129241,4.713758503495714,0.4321668725126938,0.8567890257843261,1.6309352096249372,2.11806905696274,2.6919127609820177,1.6889336086635356,-1.5310471965769932,0.011751427735243037,1.1017591445652468,0.984324251745589,1
3,13859,216369.0,196868.0,135522,208,56961,33020,0.7937818214016912,0.35526097456575473,-0.02681846741837484,2.1014124590001787e-07,1349.572840753301,1.336772187541802e-06,1.5469134334418199e-06,192058022,0.0007056305099299627,0.0015348061569339295,8743.866891482454,15.499092298856269,2.8033053672027797,0.4203081418515075,0.5796948789522656,1.6619300139595727,-0.3835583055424621,-0.9373426589080255,-0.19197957667184792,2.6270830180056666,2.3673385408922063,0.8572451719558517,1.0670901216813917,2
1,8124,58940.0,62434.0,43323,336,17811,11999,0.7725896175241789,0.3666895599048851,-0.19954830403347487,-1.005005181997231e-09,-1020.834687346135,2.806205678027201e-06,2.805200672845204e-06,65991252,0.0006564961064839321,0.007755695588948134,755.3785740208854,57.35269901738326,4.066505613316331,0.41112111349629527,0.6736848015271462,1.4162597311946417,1.270529010167766,1.8790159643057138,0.44602337893331173,-0.4604433151026175,-0.034703975997260876,0.7527801322502591,0.8141314829136486,3
7,12046,126968.0,126197.0,122076,118,51545,43801,0.6963211442052493,0.382815248526677,-0.19226835124101924,4.6245572449860137e-08,1040.6991532458908,1.940294991587716e-06,1.9865405640375762e-06,145094070,0.0008413576102731145,0.0009666109636619811,3289.0969877312,37.11535429188037,3.640617200736938,0.42223696713522724,0.8497623435832767,2.340560724451288,0.7128528829480965,-1.1945794173697366,1.641236537641947,-0.33031498064133763,0.5028281650551611,0.612097318680903,0.40626947488869425,4
16,15452,115637.0,115673.0,104093,542,43572,33629,0.7250180127386088,0.3697293385645283,-0.16700607120450572,3.9622532745772084e-08,-420.722366036759,2.155742579399518e-06,2.1953651121452906e-06,238748852,0.00043599371945880603,0.005206882307167629,2745.7575464780775,37.910484898245215,3.66126374896572,0.418587224885439,0.7718029927476361,0.3137555798965283,0.73988833804993,0.7251018265358652,1.1120489940457448,0.12124542360368441,0.4274831239817721,0.5732538810189208,0.46549485841355603,5
10,22706,190283.0,186041.0,151495,576,61031,46348,0.7520281197399254,0.356817761413563,-0.16328894122563023,-2.2311357609294796e-08,57.3351977450894,1.8643082852430554e-06,1.841996927633761e-06,515539730,0.00029385708061723973,0.0038021056800554474,7266.780224709045,20.84760998892955,3.0840915329011933,0.4028581801379583,0.7594173452835444,-0.3969225968278395,-0.01588513849107882,0.08912287036021849,1.0279753032425787,0.18768870241566143,-0.27708935649980454,0.10248163069995597,-0.08261710380856858,6
15,12488,98284.0,90267.0,66447,404,26266,15799,0.8057850617785604,0.34528170239253153,-0.18834915266111008,-1.6001489573302473e-07,-349.2504804612428,1.863496751476984e-06,1.7034818557439592e-06,155937656,0.00042611259976871785,0.006080033711078002,1821.1478389602967,36.48632943382288,3.6239763180810427,0.39529248875043266,0.6015000380720323,0.26435033025379134,0.6910626141383608,1.1204002018966293,-0.043966304772738954,-0.2602597483937996,-1.8436326960300373,-0.012007600484632416,-0.0056158596270111435,7
0,34829,261929.0,271024.0,243403,1030,96250,73963,0.7493095812294837,0.3531683900092576,-0.21243921326570753,2.82082797040798e-08,-1205.4298429469695,1.8974492775049597e-06,1.9256575572090394e-06,1213024412,0.00020065795675017298,0.004231665180790705,14572.186004272979,16.70325920411854,2.873748758454769,0.3954347317001023,0.7684467532467533,-0.8629149261946848,-0.2913167782754903,0.2835956410629481,1.0892668631255273,-0.6908668626042401,0.2976322695897134,-0.02910063221603773,-0.2527741312843507,8
13,23164,130584.0,141389.0,109874,518,42041,31500,0.7606467408122031,0.3342926726429542,-0.23608191702325065,-8.801597978239122e-09,187.82131756173374,1.967633560744807e-06,1.9588319627665677e-06,536547732,0.00020477954419906113,0.0047144911444017695,3789.9978273828583,28.99051793807288,3.4008812629710024,0.38262919343975826,0.749268571156728,-0.8423071344440242,0.39893260388025614,0.5021835264430654,0.9590854934491982,-1.1134775236677101,-0.12339959473298155,-0.03649710484536602,-0.23561362450427886,9
4,39447,363640.0,355026.0,274405,630,111702,73498,0.7813727883967129,0.35813749123785205,-0.15881830976191372,1.0979644754189938e-07,1168.8526123659594,1.7719819688202933e-06,1.8817784163621927e-06,1556026362,0.00017634984001639942,0.0022958765328620107,26501.17799202881,10.354445379089837,2.4296093306032733,0.40706984202182905,0.6579828472184921,-0.9844546517767515,-0.8728915493984517,-0.5927862832414085,0.3394386198096159,0.2676007352198451,1.2257957914011095,-0.10288288966434019,-0.19134719155913138,10
17,9284,45059.0,43833.0,36712,166,14856,4765,0.8912998474613206,0.3530715769244892,-0.25669026468351425,2.5748986507059916e-08,1795.643041792331,1.7092394383983507e-06,1.7349884249054105e-06,86183372,0.000425975442223356,0.0045216822837219435,405.4302182223952,90.55072451422936,4.5168931849529885,0.40466332534321203,0.3207458266020463,0.26366454736870154,1.860285362487823,0.414893934923702,-1.9497239839935387,-1.4818494119865804,0.26965485208659984,-0.10384578318554878,0.2653298569760492,11
8,28275,341782.0,333646.0,240585,336,97896,53206,0.8117235072843277,0.3465361074380135,-0.13949909665402507,1.0402827244490373e-07,859.4639787798409,1.8390991365207384e-06,1.943127408965642e-06,799447350,0.0003009391425213931,0.0013965957977430015,23408.224819892832,10.277797733536184,2.422835990620172,0.40690816135669305,0.543495137697148,-0.36151253730685307,-0.881760844496763,-0.9999140871866996,-0.4377031742682512,0.6129294889223914,1.1601758632383086,-0.1512975485163112,-0.09401642336592317,12
18,17592,158003.0,159202.0,112227,164,44433,27471,0.7974310994680425,0.34556131047691885,-0.1779377085411297,-3.866077992958755e-08,-1031.1460891314234,2.0062772202765877e-06,1.9676164403470005e-06,309460872,0.00036265327915187935,0.0014613239238329457,5163.536161430545,21.73452387886595,3.1238846448481357,0.3959207677296907,0.6182567011005334,-0.05294403268954506,0.03622162916241455,-0.9706099791374979,0.06977780997260705,-0.07415635991114845,-0.4630836961514732,-0.24246577145910717,-0.30491448774545005,13
