community_id,size,community_out_degree,community_in_degree,internal_edges,reciprocal_internal_edges,typed_internal_edges,superficial_internal_edges,mean_internal_semantic_weight,mean_internal_label_confidence,degree_assortativity,mean_pagerank_drop,mean_rank_drop,mean_weighted_pagerank,mean_unweighted_pagerank,possible_directed_edges,density,reciprocity,expected_internal_edges,inflation,log_inflation,semantic_coverage,semantic_superficiality,density_z,log_inflation_z,reciprocity_z,semantic_superficiality_z,degree_assortativity_z,mean_pagerank_drop_z,cci_score,structural_cci_score,rank_cci
15,6903,48358.0,52875.0,36367,282,15064,10341,0.7674072648280034,0.37074457306020364,-0.20739891885318584,4.798978072546794e-08,-716.8005215123859,2.9236191466885544e-06,2.971608927414022e-06,47644506,0.0007632989205513013,0.007754282728847582,524.8704004315675,69.28758026761983,4.252595115607636,0.4142216844941843,0.6864710568242167,2.268145146811042,1.5056642440121346,1.7624333654127793,0.5455205907007025,-0.5742469502361074,0.6306648925203391,1.0230302148701482,1.1185321397040373,1
18,12189,127967.0,127219.0,122682,120,51771,43995,0.6965121207675128,0.38262075815535107,-0.18871670667212057,4.864468479599553e-08,1101.2918204938878,1.952011200436783e-06,2.0006558852327788e-06,148559532,0.0008258103559453863,0.0009781386022399373,3341.8221765009202,36.71110954457041,3.629954733923345,0.421993446471365,0.8498000811264994,2.608291619934186,0.7082211269522519,-1.126413087988231,1.6832922778527584,-0.1721295405459323,0.6393588454578144,0.7234368736104746,0.5314657927620179,2
7,15086,112911.0,113273.0,102185,528,42778,32986,0.7250124773694768,0.36976328039767775,-0.17023112720173458,3.6912861186708336e-08,-439.2937823147289,2.1674624914114386e-06,2.204375352598147e-06,227572310,0.000449022115212523,0.005167098889269462,2625.403301910031,38.92163917279241,3.686918512042961,0.41863287175221414,0.7710972930010753,0.5580556848354232,0.7811771608354622,0.6594496154193485,1.135038197406488,0.22575553115812064,0.4836170705628477,0.640515543369615,0.5416110125622404,3
17,16864,82114.0,92431.0,71536,740,29875,23526,0.730809662267949,0.37726814899784394,-0.2896048458029588,-1.8467075406366356e-08,-408.7623339658444,2.1977145921506187e-06,2.1792475167442525e-06,284377632,0.00025155283661691083,0.010344441959293222,1558.0027880277794,45.915193830015475,3.848341585248249,0.41762189666741223,0.7874811715481171,-0.5164433766726857,0.9879188410233058,2.8666856019074585,1.249170472525342,-2.343653810935703,-0.25156016239081164,0.33201959424281763,0.1485894185863128,4
1,20664,169356.0,167487.0,138807,542,56066,43122,0.7483405015597195,0.358249199167807,-0.16917172849660894,3.4432575787010906e-09,96.10341656987998,1.8603096511040777e-06,1.8637529086827786e-06,426980232,0.00032508999151979474,0.0039047022124244456,5822.574603041664,23.83945410119578,3.2124332802213647,0.40391334730957373,0.7691292405379374,-0.1163021268991579,0.1734829068277783,0.12125708371552733,1.1213284824250038,0.24855811251227147,0.03930290044392432,0.2646045598375579,0.09325977532006871,5
10,13408,87537.0,89703.0,72626,120,26953,20732,0.7614311679013025,0.32370469465503393,-0.19526311042488806,1.095465425034906e-08,351.37313544152744,1.879182501644398e-06,1.8901371558947473e-06,179761056,0.0004040140930191242,0.0016523008289042493,1611.8773659849937,45.05677760145193,3.829874931056146,0.37112053534546857,0.769190813638556,0.31315137389103853,0.9642677790077293,-0.8390001993118013,1.1217574088260112,-0.31303485166946765,0.1390178542774041,0.23102656083681905,0.052880391238980626,6
13,14998,133002.0,130375.0,92695,150,36823,22859,0.7968218350504341,0.3462609084753731,-0.15796325462012542,-7.975683011352514e-09,-514.4239231897586,1.961096503454764e-06,1.9531208204434117e-06,224925006,0.00041211513850087435,0.001618210259453045,3559.4743165616487,26.04176677682584,3.2973825884198926,0.39724904255892984,0.6207804904543356,0.3572319814127822,0.2822812487192354,-0.8535338955870658,0.08791137612346714,0.4898101889852916,-0.11228530392588042,0.041902599287971666,0.03270084392087258,7
16,34977,263538.0,272145.0,244599,1018,96712,74291,0.7494270213696704,0.35311625494760623,-0.2107459270125364,2.9514884123547074e-08,-1202.7763101466678,1.8964424775772536e-06,1.925957361700801e-06,1223355552,0.00019994105523951552,0.004161913989836426,14722.344498992517,16.614133707898116,2.8687016313558256,0.39539000568277055,0.7681673422119282,-0.7972810393571192,-0.2667494416780948,0.23091315316539046,1.114627770864842,-0.6462882180584482,0.38540777959320677,0.0034383340882961633,-0.218799553267013,8
14,10829,82377.0,76703.0,57876,350,22810,13773,0.8055532517796669,0.34483203090739173,-0.1978480382027552,-1.897577656812124e-07,-250.65379998153108,1.9124243919557087e-06,1.7226666262744962e-06,117256412,0.0004935849478321066,0.006047411707789066,1297.0349915755662,44.62177225434407,3.820385064289835,0.394118460156196,0.6038141166155195,0.8005375643886585,0.9521136862806578,1.034749862307243,-0.030278638602362906,-0.3686730412049452,-2.5254705973610663,-0.022836860698635775,-0.021348505117890326,9
6,30563,370801.0,372208.0,261478,280,106578,56477,0.8149442782949234,0.3478189789949751,-0.13870933340084643,1.4388942856034156e-07,1102.3394627490757,1.8410409870443993e-06,1.9849304156047406e-06,934066406,0.0002799351291518346,0.0010708357873320125,28330.873868325936,9.229436452093832,2.3252694906742843,0.40759834479382584,0.5299123646531179,-0.3620054463317488,-0.9627470559082391,-1.0868938674123307,-0.5450880631547104,0.9042331091425815,1.90374756602577,-0.02479229293977958,0.07926686110320658,10
